0,0.0001015,0.00066032,0.0013335,0.0019964,0.0012994,-0.00091037,-0.00039887,-0.0010484,-0.0015337,-0.0014481,-0.0013252,-0.0019168,-0.0025428,-0.0030273,-0.0033172,-0.0043036,-0.0045406,-2.2729e-05,-0.0010047,-0.0013598,-0.0017594,-5.2158e-05,-0.0018985,-0.0024087,0.0017177,0.0023125,0.0035461,0.0047209,0.0058703,0.0051781,0.0049128,0.0047347
0,6.8813e-05,0.00065687,0.00078176,0.00092904,-0.00080346,-0.0025483,-0.0023892,-0.0037723,-0.0049948,-0.005031,-0.0050897,-0.0066517,-0.007842,-0.0083741,-0.0086673,-0.0093541,-0.0094683,-7.8838e-05,-0.00074021,-0.00091429,-0.0011812,0.0008726,0.0012428,0.00091901,-0.00080537,-0.00079767,-0.0018554,-0.0025659,-0.0025798,-0.0041238,-0.0044349,-0.0044532
0,6.5099e-05,0.00056332,0.00094154,0.0013834,0.00011635,-0.0023796,-0.0023493,-0.0034931,-0.0045793,-0.0046002,-0.0046822,-0.0060006,-0.0068788,-0.0073499,-0.0076221,-0.0084793,-0.0086908,-9.4726e-05,-0.0014795,-0.0018365,-0.0022779,0.00023467,-0.0006123,-0.00086762,0.00051342,0.0010864,0.0023055,0.0033278,0.0042787,0.0032233,0.0028892,0.0027807
0,0.00011089,0.0007863,0.00078112,0.00070595,-0.0014061,-0.0037325,-0.0037107,-0.0043159,-0.004735,-0.0046983,-0.0046257,-0.0053661,-0.00597,-0.0062384,-0.0064476,-0.0070233,-0.0071071,-4.5951e-05,-0.001008,-0.0012496,-0.0013114,0.0014341,0.0025718,0.0033412,-0.0012789,-0.001108,-0.0014269,-0.0014155,-0.0010125,-0.001893,-0.0021051,-0.0022737
0,0.00022745,0.0016231,0.0024165,0.0032487,0.0035008,0.0019587,0.0023854,0.0020337,0.001829,0.0019289,0.0020846,0.0016348,0.0012083,0.00096568,0.00076141,0.00043918,0.00034622,8.4617e-05,-0.00076701,-0.00098919,-0.0011853,0.0017782,0.0021944,0.0028243,0.0038534,0.0043603,0.005759,0.0068208,0.0079538,0.0082562,0.0084383,0.0084875
0,4.0598e-05,0.00012513,0.00082394,0.0016001,0.0012368,-0.00030585,-0.00015338,-0.0010755,-0.0018746,-0.0018706,-0.001869,-0.0029724,-0.0037892,-0.0040501,-0.0041685,-0.0047441,-0.0048045,1.7642e-06,0.00015446,0.00022222,0.00032666,-0.00098676,-0.0036585,-0.005105,0.0016886,0.0023086,0.0030176,0.0038468,0.0051299,0.0038146,0.0034053,0.0033176
0,-0.00011647,-0.00077031,-0.0014131,-0.0022728,-0.0062817,-0.0088956,-0.0089357,-0.010192,-0.011383,-0.011432,-0.011542,-0.013269,-0.014454,-0.015037,-0.015652,-0.017102,-0.01736,-0.00021834,-0.0010914,-0.0012907,-0.0016525,-0.00082323,-0.00123,-0.00099902,-0.0064902,-0.0067637,-0.0087676,-0.010209,-0.010735,-0.012212,-0.012526,-0.012695
0,-7.8648e-05,-0.00057501,-0.00043384,-0.00037975,-0.0018866,-0.0032912,-0.0029566,-0.0034455,-0.0039963,-0.0039708,-0.0039284,-0.0045371,-0.0052198,-0.0057761,-0.0061485,-0.0073984,-0.0076959,-0.00014537,-0.00028154,-0.00030501,-0.00024194,-0.0015827,-0.003889,-0.0052848,-0.0018804,-0.0018915,-0.0028443,-0.0035569,-0.0034452,-0.0046428,-0.0049284,-0.0050947
0,0.00021753,0.0011517,0.001554,0.0019361,0.0012081,-0.00036572,-0.00033001,-0.0012809,-0.0020487,-0.0020608,-0.0020795,-0.0030312,-0.0036854,-0.0040296,-0.0042229,-0.0048642,-0.0048545,0.00025427,0.00047351,0.00046415,0.00046506,0.0012467,0.001134,0.0011251,0.0014175,0.0017108,0.0021582,0.0024778,0.002858,0.0025388,0.002578,0.0024949
0,0.0003437,0.0021166,0.003456,0.0048191,0.0057284,0.0044106,0.0051305,0.0046189,0.0041877,0.0042716,0.0043864,0.0035582,0.0028194,0.0022918,0.0019523,0.00084743,0.00069011,0.00028112,-0.00012587,-0.00022811,-0.00054798,0.0017689,0.0007217,0.0012021,0.0062279,0.0069188,0.0080899,0.0091726,0.010592,0.0094719,0.0091171,0.0090352
0,0.00027401,0.001719,0.0028135,0.0039491,0.0046493,0.0028886,0.0032378,0.0028582,0.0024542,0.002534,0.0026667,0.0019537,0.0013415,0.00090361,0.00067891,0.000106,3.8825e-05,0.00021732,-0.00010087,-0.00024861,-0.00048694,0.0014277,0.00068116,-0.00020861,0.0053096,0.0062672,0.0089253,0.010961,0.012732,0.012127,0.011995,0.011951
0,0.0001942,0.0013318,0.002171,0.0031071,0.0029934,0.00070886,0.00093182,0.00025732,-0.00040068,-0.000357,-0.00026959,-0.00063314,-0.0010189,-0.001199,-0.0012588,-0.0015607,-0.0014632,4.356e-05,-0.00092703,-0.001238,-0.0015827,0.0010646,3.2392e-05,-0.00094695,0.0035561,0.0043725,0.0062955,0.0079144,0.0094744,0.0080737,0.0077443,0.0076312
0,-1.0415e-05,9.3723e-06,0.00015334,0.0001476,-0.0023107,-0.0048522,-0.0049839,-0.0063683,-0.0074731,-0.0074775,-0.0074786,-0.0088338,-0.0098258,-0.010326,-0.010645,-0.011698,-0.011884,-0.00020004,-0.0014147,-0.0017011,-0.0021116,-0.00051289,-0.0017804,-0.0020942,-0.0021339,-0.0019182,-0.002367,-0.0025869,-0.0020915,-0.0023322,-0.0025785,-0.0026184
0,-0.0001842,-0.0013512,-0.0022517,-0.0031062,-0.007681,-0.010017,-0.010181,-0.011866,-0.013394,-0.013496,-0.013696,-0.016151,-0.017544,-0.018192,-0.018686,-0.019901,-0.020081,-0.00021618,-0.00061404,-0.00073492,-0.00082862,-0.001446,-0.0017315,-0.0014586,-0.0079352,-0.0082519,-0.010999,-0.012903,-0.013432,-0.014968,-0.015415,-0.015608
0,0.0001021,0.00075843,0.0017679,0.0028325,0.002789,0.00056468,0.0012519,0.0010923,0.0009766,0.0011131,0.0013331,0.0011108,0.00061301,0.00033038,0.00013559,-0.00025145,-0.00023251,5.3773e-06,-0.00062241,-0.00092675,-0.0013941,-0.00016459,-0.0020652,-0.0022666,0.0033077,0.0040466,0.0057415,0.0071725,0.0085994,0.0077055,0.0074503,0.007315
0,0.00020419,0.0010735,0.0022131,0.0034706,0.0039444,0.0018725,0.0024205,0.002088,0.0017593,0.0018828,0.0020856,0.0016764,0.0010825,0.0009068,0.000833,0.00049226,0.00055631,0.00023369,0.0005058,0.00053804,0.00061031,0.00021557,-0.001759,-0.0019368,0.0045489,0.0053692,0.0071589,0.0086617,0.010074,0.0095511,0.0094614,0.0094235
0,-0.00028261,-0.0017548,-0.0023872,-0.003128,-0.0071053,-0.0091941,-0.009133,-0.010077,-0.010925,-0.010889,-0.010862,-0.011765,-0.012487,-0.012762,-0.01286,-0.013091,-0.012939,-0.00037728,-0.00067827,-0.00076789,-0.00087487,-0.0025964,-0.0046249,-0.0052523,-0.0073379,-0.0076395,-0.010456,-0.012418,-0.012859,-0.015342,-0.015951,-0.016086
0,6.0831e-05,0.0004729,0.00088556,0.0012694,-0.00016263,-0.0024689,-0.0021826,-0.002288,-0.0024456,-0.0023245,-0.0021644,-0.0028803,-0.0034529,-0.0036023,-0.0035559,-0.0037044,-0.0036524,-5.6169e-05,-0.00080589,-0.0010834,-0.0014112,9.8517e-05,-0.00068873,-0.0017074,0.00010346,0.00052983,0.00094102,0.001452,0.0022501,0.0010756,0.00069628,0.00058017
0,-0.00012203,-0.00048661,-0.00077705,-0.001142,-0.003961,-0.0056723,-0.0054154,-0.0062432,-0.0069114,-0.0068843,-0.006834,-0.0078858,-0.0086271,-0.0090484,-0.0092547,-0.0098366,-0.01,-0.00029078,-0.0011202,-0.0012804,-0.0014589,-0.0006649,-0.001451,-0.0018228,-0.0041784,-0.0044339,-0.0064756,-0.0080643,-0.0086172,-0.010465,-0.010878,-0.010974
0,5.3658e-06,0.00022499,0.000939,0.0017729,0.0014802,-0.0013871,-0.0014384,-0.0024163,-0.0034637,-0.0034371,-0.0034486,-0.0051334,-0.0064103,-0.0072192,-0.0078459,-0.00932,-0.0096397,-0.00018079,-0.0014545,-0.0017904,-0.0022708,-0.00082567,-0.0030744,-0.0037395,0.0021845,0.0031959,0.0060506,0.0084503,0.010423,0.010264,0.010263,0.010217
0,-6.6046e-06,0.00016632,0.00057115,0.00098309,-9.6651e-05,-0.0026463,-0.002603,-0.0033435,-0.0040309,-0.0039671,-0.003881,-0.0049449,-0.0057136,-0.0062185,-0.00659,-0.0080274,-0.0082881,-0.00013536,-0.00053646,-0.00066339,-0.000797,-0.0004304,-0.0020152,-0.0030409,0.00025966,0.00076536,0.0019031,0.0028168,0.0037167,0.0042361,0.0043037,0.0041898
0,0.00018784,0.0012143,0.0020337,0.0028901,0.0026708,0.00073784,0.00076179,-0.00011025,-0.0010578,-0.00105,-0.0010351,-0.0028081,-0.0038972,-0.0043115,-0.0044875,-0.0050084,-0.0051513,0.0001156,-0.00048116,-0.00064246,-0.0006491,0.0010194,0.00064868,0.0010877,0.00331,0.0042079,0.006159,0.0078398,0.0096601,0.0084094,0.0080221,0.0078555
0,0.00019111,0.0010872,0.0018358,0.0026242,0.0023823,0.00067158,0.00066655,-0.00030315,-0.0011513,-0.001141,-0.0011516,-0.0024867,-0.0033182,-0.003872,-0.0042572,-0.0050181,-0.0051577,0.00015382,1.4044e-05,-0.00014585,-7.1133e-05,0.0007146,-0.00016609,-1.467e-05,0.0029457,0.0037172,0.005335,0.0066988,0.0082183,0.0078619,0.0076771,0.0076206
