1,0.98641,0.92865,0.89876,0.87187,0.78836,0.74644,0.75784,0.75818,0.76628,0.77173,0.78153,0.80188,0.80188,0.80911,0.8195,0.83286,0.83919,0.98239,0.95461,0.94897,0.94661,0.91955,0.90608,0.89657,0.78231,0.77355,0.73101,0.70643,0.6976,0.67844,0.67418,0.67239
1,0.98609,0.92674,0.89365,0.86405,0.77966,0.73795,0.74253,0.73626,0.74397,0.74882,0.75692,0.77392,0.77934,0.79023,0.80217,0.8099,0.8112,0.98161,0.94716,0.94022,0.93578,0.91913,0.90827,0.90233,0.77397,0.76671,0.73128,0.70833,0.7004,0.67847,0.67457,0.67429
1,0.98351,0.91207,0.87055,0.83337,0.73072,0.68886,0.68981,0.67389,0.67657,0.68086,0.68988,0.70892,0.71054,0.71698,0.72911,0.74425,0.75091,0.97851,0.9496,0.94356,0.93927,0.90327,0.88809,0.88139,0.72236,0.71343,0.67291,0.65108,0.6462,0.63257,0.62762,0.62662
1,0.98842,0.93829,0.90724,0.87684,0.79349,0.75467,0.74685,0.71837,0.70236,0.70367,0.70567,0.69467,0.68362,0.68057,0.67964,0.67151,0.67319,0.98468,0.95878,0.9516,0.9464,0.93271,0.9254,0.92192,0.78662,0.77712,0.73468,0.70757,0.69977,0.68201,0.67745,0.67654
1,0.98351,0.91086,0.86802,0.82809,0.71682,0.67357,0.66489,0.63552,0.60998,0.61007,0.61015,0.59496,0.58269,0.57397,0.5697,0.5641,0.56342,0.97799,0.9449,0.93762,0.93231,0.90299,0.88931,0.88267,0.70914,0.70014,0.66291,0.64088,0.63609,0.62261,0.61844,0.61484
1,0.98767,0.93757,0.90691,0.87916,0.79675,0.75615,0.75738,0.7483,0.75448,0.75851,0.76614,0.78465,0.78537,0.79208,0.80173,0.8084,0.81245,0.98205,0.93876,0.92971,0.92191,0.93154,0.91977,0.9159,0.79045,0.78312,0.74839,0.72421,0.71714,0.70035,0.69422,0.68991
1,0.98794,0.93425,0.90584,0.87998,0.79941,0.76414,0.75417,0.72733,0.705,0.7051,0.70532,0.6898,0.68116,0.67515,0.67009,0.66116,0.66114,0.98468,0.96438,0.96113,0.95703,0.92412,0.91014,0.90337,0.79534,0.79139,0.76089,0.74264,0.74143,0.72505,0.72069,0.71753
1,0.98747,0.93836,0.91051,0.88629,0.81096,0.76545,0.75734,0.73041,0.71814,0.72081,0.72512,0.72423,0.71936,0.72139,0.72281,0.72136,0.72182,0.98238,0.94263,0.93402,0.92446,0.93216,0.9232,0.9209,0.81025,0.80936,0.79546,0.78641,0.7884,0.78447,0.78265,0.78062
1,0.98496,0.92279,0.88993,0.86118,0.7777,0.7316,0.73398,0.72158,0.72395,0.72793,0.73354,0.73372,0.73032,0.72983,0.73423,0.72922,0.73176,0.98025,0.94885,0.9437,0.93948,0.91326,0.89994,0.89179,0.77522,0.77206,0.75069,0.73672,0.73258,0.72004,0.71567,0.71321
1,0.98594,0.92206,0.88396,0.84719,0.74871,0.70618,0.68604,0.6394,0.60525,0.60411,0.6032,0.57962,0.56613,0.56462,0.56951,0.57765,0.57945,0.98252,0.96075,0.95707,0.95191,0.91261,0.90013,0.89481,0.74278,0.73593,0.70673,0.6871,0.68338,0.67049,0.66793,0.66536
